Date,Total_Confirmed_France,Daily_Confirmed_France,Total_Confirmed_India,Daily_Confirmed_India,Total_Death_France,Daily_Death_France,Total_Death_India,Daily_Death_India,Total_Recovered_France,Daily_Recovered_France,Total_Recovered_India,Daily_Recovered_India
2020-01-22 00:00:00+00:00,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-23 00:00:00+00:00,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-24 00:00:00+00:00,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-25 00:00:00+00:00,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-26 00:00:00+00:00,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-27 00:00:00+00:00,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-28 00:00:00+00:00,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-29 00:00:00+00:00,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-30 00:00:00+00:00,5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-01-31 00:00:00+00:00,5,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-01 00:00:00+00:00,6,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-02 00:00:00+00:00,6,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-03 00:00:00+00:00,6,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-04 00:00:00+00:00,6,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-05 00:00:00+00:00,6,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-06 00:00:00+00:00,6,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-07 00:00:00+00:00,6,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-08 00:00:00+00:00,11,5.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-09 00:00:00+00:00,11,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-10 00:00:00+00:00,11,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-11 00:00:00+00:00,11,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2020-02-12 00:00:00+00:00,11,0.0,3,0.0,0,0.0,0,0.0,2,2.0,0,0.0
2020-02-13 00:00:00+00:00,11,0.0,3,0.0,0,0.0,0,0.0,2,0.0,0,0.0
2020-02-14 00:00:00+00:00,11,0.0,3,0.0,0,0.0,0,0.0,2,0.0,0,0.0
2020-02-15 00:00:00+00:00,12,1.0,3,0.0,1,1.0,0,0.0,4,2.0,0,0.0
2020-02-16 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,3.0
2020-02-17 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-18 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-19 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-20 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-21 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-22 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-23 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-24 00:00:00+00:00,12,0.0,3,0.0,1,0.0,0,0.0,4,0.0,3,0.0
2020-02-25 00:00:00+00:00,14,2.0,3,0.0,1,0.0,0,0.0,11,7.0,3,0.0
2020-02-26 00:00:00+00:00,18,4.0,3,0.0,2,1.0,0,0.0,11,0.0,3,0.0
2020-02-27 00:00:00+00:00,38,20.0,3,0.0,2,0.0,0,0.0,11,0.0,3,0.0
2020-02-28 00:00:00+00:00,57,19.0,3,0.0,2,0.0,0,0.0,11,0.0,3,0.0
2020-02-29 00:00:00+00:00,100,43.0,3,0.0,2,0.0,0,0.0,12,1.0,3,0.0
2020-03-01 00:00:00+00:00,130,30.0,3,0.0,2,0.0,0,0.0,12,0.0,3,0.0
2020-03-02 00:00:00+00:00,191,61.0,5,2.0,3,1.0,0,0.0,12,0.0,3,0.0
2020-03-03 00:00:00+00:00,212,21.0,5,0.0,4,1.0,0,0.0,12,0.0,3,0.0
2020-03-04 00:00:00+00:00,288,76.0,28,23.0,4,0.0,0,0.0,12,0.0,3,0.0
2020-03-05 00:00:00+00:00,426,138.0,30,2.0,7,3.0,0,0.0,12,0.0,3,0.0
2020-03-06 00:00:00+00:00,616,190.0,31,1.0,9,2.0,0,0.0,12,0.0,3,0.0
2020-03-07 00:00:00+00:00,948,332.0,34,3.0,16,7.0,0,0.0,12,0.0,3,0.0
2020-03-08 00:00:00+00:00,1125,177.0,39,5.0,19,3.0,0,0.0,12,0.0,3,0.0
2020-03-09 00:00:00+00:00,1411,286.0,43,4.0,25,6.0,0,0.0,12,0.0,3,0.0
2020-03-10 00:00:00+00:00,1783,372.0,56,13.0,33,8.0,0,0.0,12,0.0,4,1.0
2020-03-11 00:00:00+00:00,2293,510.0,62,6.0,48,15.0,1,1.0,12,0.0,4,0.0
2020-03-12 00:00:00+00:00,2293,0.0,73,11.0,48,0.0,1,0.0,12,0.0,4,0.0
2020-03-13 00:00:00+00:00,3681,1388.0,82,9.0,79,31.0,2,1.0,12,0.0,4,0.0
2020-03-14 00:00:00+00:00,4496,815.0,102,20.0,91,12.0,2,0.0,12,0.0,4,0.0
2020-03-15 00:00:00+00:00,4532,36.0,113,11.0,91,0.0,2,0.0,12,0.0,13,9.0
2020-03-16 00:00:00+00:00,6683,2151.0,119,6.0,149,58.0,2,0.0,12,0.0,13,0.0
2020-03-17 00:00:00+00:00,7715,1032.0,142,23.0,149,0.0,3,1.0,12,0.0,14,1.0
2020-03-18 00:00:00+00:00,9124,1409.0,156,14.0,149,0.0,3,0.0,12,0.0,14,0.0
2020-03-19 00:00:00+00:00,10970,1846.0,194,38.0,244,95.0,4,1.0,12,0.0,15,1.0
2020-03-20 00:00:00+00:00,12758,1788.0,244,50.0,451,207.0,5,1.0,12,0.0,20,5.0
2020-03-21 00:00:00+00:00,14463,1705.0,330,86.0,563,112.0,4,-1.0,12,0.0,23,3.0
2020-03-22 00:00:00+00:00,16758,2295.0,396,66.0,676,113.0,7,3.0,2206,2194.0,27,4.0
2020-03-23 00:00:00+00:00,20123,3365.0,499,103.0,862,186.0,10,3.0,2206,0.0,27,0.0
2020-03-24 00:00:00+00:00,22372,2249.0,536,37.0,1102,240.0,10,0.0,3250,1044.0,40,13.0
2020-03-25 00:00:00+00:00,25334,2962.0,657,121.0,1333,231.0,12,2.0,3907,657.0,43,3.0
2020-03-26 00:00:00+00:00,29252,3918.0,727,70.0,1697,364.0,20,8.0,4955,1048.0,45,2.0
2020-03-27 00:00:00+00:00,33047,3795.0,887,160.0,1996,299.0,20,0.0,5707,752.0,73,28.0
2020-03-28 00:00:00+00:00,37692,4645.0,987,100.0,2314,318.0,24,4.0,5724,17.0,84,11.0
2020-03-29 00:00:00+00:00,40295,2603.0,1024,37.0,2608,294.0,27,3.0,7226,1502.0,95,11.0
2020-03-30 00:00:00+00:00,44649,4354.0,1251,227.0,3026,418.0,32,5.0,7964,738.0,102,7.0
2020-03-31 00:00:00+00:00,52278,7629.0,1397,146.0,3526,500.0,35,3.0,9513,1549.0,123,21.0
2020-04-01 00:00:00+00:00,57122,4844.0,1998,601.0,4778,1252.0,58,23.0,11053,1540.0,148,25.0
2020-04-02 00:00:00+00:00,59228,2106.0,2543,545.0,5387,609.0,72,14.0,12548,1495.0,191,43.0
2020-04-03 00:00:00+00:00,64452,5224.0,2567,24.0,6509,1122.0,72,0.0,14135,1587.0,192,1.0
2020-04-04 00:00:00+00:00,47378,-17074.0,3082,515.0,7562,1053.0,86,14.0,15572,1437.0,229,37.0
2020-04-05 00:00:00+00:00,48233,855.0,3588,506.0,8081,519.0,99,13.0,16349,777.0,229,0.0
2020-04-06 00:00:00+00:00,50887,2654.0,4778,1190.0,8914,833.0,136,37.0,17428,1079.0,375,146.0
2020-04-07 00:00:00+00:00,47396,-3491.0,5311,533.0,10330,1416.0,150,14.0,19523,2095.0,421,46.0
2020-04-08 00:00:00+00:00,51251,3855.0,5916,605.0,10874,544.0,178,28.0,21452,1929.0,506,85.0
2020-04-09 00:00:00+00:00,55035,3784.0,6725,809.0,12214,1340.0,226,48.0,23413,1961.0,620,114.0
2020-04-10 00:00:00+00:00,56600,1565.0,7598,873.0,13199,985.0,246,20.0,25195,1782.0,774,154.0
2020-04-11 00:00:00+00:00,58045,1445.0,8446,848.0,13835,636.0,288,42.0,26663,1468.0,969,195.0
2020-04-12 00:00:00+00:00,108791,50746.0,9205,759.0,14396,561.0,331,43.0,27469,806.0,1080,111.0
2020-04-13 00:00:00+00:00,111932,3141.0,10453,1248.0,14969,573.0,358,27.0,28001,532.0,1181,101.0
2020-04-14 00:00:00+00:00,129380,17448.0,11487,1034.0,15712,743.0,393,35.0,28805,804.0,1359,178.0
2020-04-15 00:00:00+00:00,132588,3208.0,12322,835.0,17150,1438.0,405,12.0,30955,2150.0,1432,73.0
2020-04-16 00:00:00+00:00,145166,12578.0,13430,1108.0,17903,753.0,448,43.0,32812,1857.0,1768,336.0
2020-04-17 00:00:00+00:00,147057,1891.0,14352,922.0,18664,761.0,486,38.0,34420,1608.0,2041,273.0
2020-04-18 00:00:00+00:00,150863,3806.0,15722,1370.0,19305,641.0,521,35.0,35983,1563.0,2463,422.0
2020-04-19 00:00:00+00:00,151955,1092.0,17615,1893.0,19694,389.0,559,38.0,36578,595.0,2854,391.0
2020-04-20 00:00:00+00:00,154402,2447.0,18539,924.0,20241,547.0,592,33.0,37409,831.0,3273,419.0
2020-04-21 00:00:00+00:00,157068,2666.0,20080,1541.0,20769,528.0,645,53.0,39181,1772.0,3975,702.0
2020-04-22 00:00:00+00:00,158868,1800.0,21370,1290.0,21313,544.0,681,36.0,40657,1476.0,4370,395.0
2020-04-23 00:00:00+00:00,157158,-1710.0,23077,1707.0,21829,516.0,721,40.0,42088,1431.0,5012,642.0
2020-04-24 00:00:00+00:00,159969,2811.0,24530,1453.0,22219,390.0,780,59.0,43493,1405.0,5498,486.0
2020-04-25 00:00:00+00:00,161647,1678.0,26283,1753.0,22588,369.0,825,45.0,44594,1101.0,5939,441.0
2020-04-26 00:00:00+00:00,162280,633.0,27890,1607.0,22830,242.0,881,56.0,44903,309.0,6523,584.0
2020-04-27 00:00:00+00:00,165966,3686.0,29451,1561.0,23267,437.0,939,58.0,45513,610.0,7137,614.0
2020-04-28 00:00:00+00:00,169098,3132.0,31324,1873.0,23634,367.0,1008,69.0,46886,1373.0,7747,610.0
2020-04-29 00:00:00+00:00,167643,-1455.0,33062,1738.0,24060,426.0,1079,71.0,48228,1342.0,8437,690.0
2020-04-30 00:00:00+00:00,168861,1218.0,34863,1801.0,24349,289.0,1154,75.0,49476,1248.0,9068,631.0
2020-05-01 00:00:00+00:00,169387,526.0,37257,2394.0,24566,217.0,1223,69.0,50212,736.0,10007,939.0
2020-05-02 00:00:00+00:00,170179,792.0,39699,2442.0,24763,197.0,1323,100.0,50663,451.0,10819,812.0
2020-05-03 00:00:00+00:00,170540,361.0,42505,2806.0,24898,135.0,1391,68.0,50885,222.0,11775,956.0
2020-05-04 00:00:00+00:00,171102,562.0,46437,3932.0,25204,306.0,1566,175.0,51476,591.0,12847,1072.0
2020-05-05 00:00:00+00:00,172219,1117.0,49400,2963.0,25537,333.0,1693,127.0,52842,1366.0,14142,1295.0
2020-05-06 00:00:00+00:00,176355,4136.0,52987,3587.0,25812,275.0,1785,92.0,54079,1237.0,15331,1189.0
2020-05-07 00:00:00+00:00,177096,741.0,56351,3364.0,25991,179.0,1889,104.0,55191,1112.0,16776,1445.0
2020-05-08 00:00:00+00:00,177627,531.0,59695,3344.0,26233,242.0,1985,96.0,55892,701.0,17887,1111.0
2020-05-09 00:00:00+00:00,178156,529.0,62808,3113.0,26313,80.0,2101,116.0,56148,256.0,19301,1414.0
2020-05-10 00:00:00+00:00,178405,249.0,67161,4353.0,26383,70.0,2212,111.0,56327,179.0,20969,1668.0
2020-05-11 00:00:00+00:00,178719,314.0,70768,3607.0,26646,263.0,2294,82.0,56835,508.0,22549,1580.0
2020-05-12 00:00:00+00:00,179472,753.0,74292,3524.0,26994,348.0,2415,121.0,57898,1063.0,24420,1871.0
2020-05-13 00:00:00+00:00,179993,521.0,78055,3763.0,27079,85.0,2551,136.0,58786,888.0,26400,1980.0
2020-05-14 00:00:00+00:00,180635,642.0,81997,3942.0,27430,351.0,2649,98.0,59719,933.0,27969,1569.0
2020-05-15 00:00:00+00:00,181148,513.0,85784,3787.0,27532,102.0,2753,104.0,60562,843.0,30258,2289.0
2020-05-16 00:00:00+00:00,181563,415.0,90648,4864.0,27630,98.0,2871,118.0,60562,0.0,34224,3966.0
2020-05-17 00:00:00+00:00,181703,140.0,95698,5050.0,28113,483.0,3025,154.0,61327,765.0,36795,2571.0
2020-05-18 00:00:00+00:00,182147,444.0,100328,4630.0,28242,129.0,3156,131.0,61843,516.0,39233,2438.0
2020-05-19 00:00:00+00:00,182648,501.0,106475,6147.0,28025,-217.0,3302,146.0,62678,835.0,42309,3076.0
2020-05-20 00:00:00+00:00,183130,482.0,112028,5553.0,28136,111.0,3434,132.0,63472,794.0,45422,3113.0
2020-05-21 00:00:00+00:00,183397,267.0,118226,6198.0,28218,82.0,3584,150.0,63976,504.0,48553,3131.0
2020-05-22 00:00:00+00:00,184153,756.0,124794,6568.0,28366,148.0,3726,142.0,64327,351.0,51824,3271.0
2020-05-23 00:00:00+00:00,184699,546.0,131423,6629.0,28452,86.0,3868,142.0,64665,338.0,54385,2561.0
2020-05-24 00:00:00+00:00,184260,-439.0,138536,7113.0,28372,-80.0,4024,156.0,64735,70.0,57692,3307.0
2020-05-25 00:00:00+00:00,184585,325.0,144950,6414.0,28461,89.0,4172,148.0,65317,582.0,60706,3014.0
2020-05-26 00:00:00+00:00,184840,255.0,150793,5843.0,28598,137.0,4344,172.0,65997,680.0,64277,3571.0
2020-05-27 00:00:00+00:00,185012,172.0,158086,7293.0,28599,1.0,4534,190.0,66702,705.0,67749,3472.0
2020-05-28 00:00:00+00:00,188355,3343.0,165386,7300.0,28666,67.0,4711,177.0,67309,607.0,70920,3171.0
2020-05-29 00:00:00+00:00,188949,594.0,173491,8105.0,28717,51.0,4980,269.0,67921,612.0,82627,11707.0
2020-05-30 00:00:00+00:00,190744,1795.0,181827,8336.0,28774,57.0,5185,205.0,68386,465.0,86936,4309.0
2020-05-31 00:00:00+00:00,190975,231.0,190609,8782.0,28805,31.0,5408,223.0,68473,87.0,91852,4916.0
2020-06-01 00:00:00+00:00,191382,407.0,198370,7761.0,28837,32.0,5608,200.0,68558,85.0,95754,3902.0
2020-06-02 00:00:00+00:00,190735,-647.0,207191,8821.0,28943,106.0,5829,221.0,68930,372.0,100285,4531.0
2020-06-03 00:00:00+00:00,187509,-3226.0,216824,9633.0,29024,81.0,6088,259.0,69573,643.0,104071,3786.0
2020-06-04 00:00:00+00:00,191869,4360.0,226713,9889.0,29069,45.0,6363,275.0,70094,521.0,108450,4379.0
2020-06-05 00:00:00+00:00,192450,581.0,236184,9471.0,29114,45.0,6649,286.0,70622,528.0,113233,4783.0
2020-06-06 00:00:00+00:00,193022,572.0,246622,10438.0,29145,31.0,6946,297.0,70924,302.0,118695,5462.0
2020-06-07 00:00:00+00:00,193363,341.0,257486,10864.0,29158,13.0,7207,261.0,70961,37.0,123848,5153.0
2020-06-08 00:00:00+00:00,193637,274.0,265928,8442.0,29213,55.0,7473,266.0,71182,221.0,129095,5247.0
2020-06-09 00:00:00+00:00,194190,553.0,276146,10218.0,29301,88.0,7750,277.0,71626,444.0,134670,5575.0
2020-06-10 00:00:00+00:00,194815,625.0,286605,10459.0,29322,21.0,8102,352.0,71952,326.0,135206,536.0
2020-06-11 00:00:00+00:00,195179,364.0,297535,10930.0,29349,27.0,8498,396.0,72269,317.0,147195,11989.0
2020-06-12 00:00:00+00:00,195981,802.0,308993,11458.0,29377,28.0,8884,386.0,72695,426.0,154330,7135.0
2020-06-13 00:00:00+00:00,196478,497.0,320922,11929.0,29401,24.0,9195,311.0,72931,236.0,162379,8049.0
2020-06-14 00:00:00+00:00,196868,390.0,332424,11502.0,29411,10.0,9520,325.0,72982,51.0,169798,7419.0
2020-06-15 00:00:00+00:00,197004,136.0,343091,10667.0,29439,28.0,9900,380.0,73168,186.0,180013,10215.0
2020-06-16 00:00:00+00:00,197667,663.0,354065,10974.0,29553,114.0,11903,2003.0,73459,291.0,186935,6922.0
2020-06-17 00:00:00+00:00,198155,488.0,366946,12881.0,29578,25.0,12237,334.0,73791,332.0,194325,7390.0
2020-06-18 00:00:00+00:00,198741,586.0,380532,13586.0,29606,28.0,12573,336.0,74011,220.0,204711,10386.0
2020-06-19 00:00:00+00:00,199528,787.0,395048,14516.0,29620,14.0,12948,375.0,74241,230.0,213831,9120.0
2020-06-20 00:00:00+00:00,200147,619.0,410451,15403.0,29638,18.0,13254,306.0,74436,195.0,227728,13897.0
2020-06-21 00:00:00+00:00,200490,343.0,425282,14831.0,29644,6.0,13699,445.0,74496,60.0,237196,9468.0
2020-06-22 00:00:00+00:00,200632,142.0,440215,14933.0,29668,24.0,14011,312.0,74736,240.0,248190,10994.0
2020-06-23 00:00:00+00:00,201330,698.0,456183,15968.0,29722,54.0,14476,465.0,74995,259.0,258685,10495.0
2020-06-24 00:00:00+00:00,201598,268.0,473105,16922.0,29735,13.0,14894,418.0,75251,256.0,271697,13012.0
2020-06-25 00:00:00+00:00,201853,255.0,490401,17296.0,29754,19.0,15301,407.0,75475,224.0,285637,13940.0
2020-06-26 00:00:00+00:00,203116,1263.0,508953,18552.0,29780,26.0,15685,384.0,75773,298.0,295881,10244.0
2020-06-27 00:00:00+00:00,203564,448.0,528859,19906.0,29781,1.0,16095,410.0,75773,0.0,309713,13832.0
2020-06-28 00:00:00+00:00,203158,-406.0,548318,19459.0,29781,0.0,16475,380.0,75774,1.0,321723,12010.0
2020-06-29 00:00:00+00:00,203803,645.0,566840,18522.0,29816,35.0,16893,418.0,76124,350.0,334822,13099.0
2020-06-30 00:00:00+00:00,204244,441.0,585481,18641.0,29846,30.0,17400,507.0,76399,275.0,347912,13090.0
2020-07-01 00:00:00+00:00,205234,990.0,604641,19160.0,29865,19.0,17834,434.0,76674,275.0,359860,11948.0
2020-07-02 00:00:00+00:00,205773,539.0,625544,20903.0,29878,13.0,18213,379.0,76927,253.0,379892,20032.0
2020-07-03 00:00:00+00:00,206312,539.0,648315,22771.0,29896,18.0,18655,442.0,77185,258.0,394227,14335.0
2020-07-04 00:00:00+00:00,206670,358.0,673165,24850.0,29896,0.0,19268,613.0,77185,0.0,409083,14856.0
2020-07-05 00:00:00+00:00,206681,11.0,697413,24248.0,29895,-1.0,19693,425.0,77185,0.0,424433,15350.0
2020-07-06 00:00:00+00:00,207699,1018.0,719664,22251.0,29925,30.0,20159,466.0,77444,259.0,439934,15501.0
2020-07-07 00:00:00+00:00,208153,454.0,742417,22753.0,29936,11.0,20642,483.0,77780,336.0,456831,16897.0
2020-07-08 00:00:00+00:00,208975,822.0,767296,24879.0,29967,31.0,21129,487.0,77780,0.0,476378,19547.0
2020-07-09 00:00:00+00:00,209419,444.0,793802,26506.0,29983,16.0,21604,475.0,78295,515.0,495513,19135.0
2020-07-10 00:00:00+00:00,210134,715.0,820916,27114.0,30009,26.0,22123,519.0,78513,218.0,515386,19873.0
2020-07-11 00:00:00+00:00,210385,251.0,849522,28606.0,30012,3.0,22673,550.0,78513,0.0,534618,19232.0
2020-07-12 00:00:00+00:00,210401,16.0,878254,28732.0,30012,0.0,23174,501.0,78513,0.0,553471,18853.0
2020-07-13 00:00:00+00:00,211824,1423.0,906752,28498.0,30035,23.0,23727,553.0,78722,209.0,571460,17989.0
2020-07-14 00:00:00+00:00,211886,62.0,936181,29429.0,30037,2.0,24309,582.0,78722,0.0,592032,20572.0
2020-07-15 00:00:00+00:00,212613,727.0,968857,32676.0,30125,88.0,24914,605.0,78945,223.0,612768,20736.0
2020-07-16 00:00:00+00:00,213182,569.0,1003832,34975.0,30142,17.0,25602,688.0,79161,216.0,635757,22989.0
2020-07-17 00:00:00+00:00,214011,829.0,1039084,35252.0,30155,13.0,26273,671.0,79371,210.0,653751,17994.0
2020-07-18 00:00:00+00:00,214174,163.0,1077781,38697.0,30158,3.0,26816,543.0,79371,0.0,677423,23672.0
2020-07-19 00:00:00+00:00,214178,4.0,1118206,40425.0,30158,0.0,27497,681.0,79371,0.0,700087,22664.0
2020-07-20 00:00:00+00:00,216089,1911.0,1155338,37132.0,30182,24.0,28082,585.0,79668,297.0,724578,24491.0
2020-07-21 00:00:00+00:00,216684,595.0,1193078,37740.0,30169,-13.0,28732,650.0,79861,193.0,753050,28472.0
2020-07-22 00:00:00+00:00,217605,921.0,1238798,45720.0,30175,6.0,29861,1129.0,80084,223.0,782607,29557.0
2020-07-23 00:00:00+00:00,218841,1236.0,1288108,49310.0,30186,11.0,30601,740.0,80600,516.0,817209,34602.0
2020-07-24 00:00:00+00:00,219932,1091.0,1337024,48916.0,30196,10.0,31358,757.0,80943,343.0,849432,32223.0
2020-07-25 00:00:00+00:00,220020,88.0,1385635,48611.0,30196,0.0,32060,702.0,80945,2.0,885573,36141.0
2020-07-26 00:00:00+00:00,220020,0.0,1435616,49981.0,30196,0.0,32771,711.0,80945,0.0,917568,31995.0
2020-07-27 00:00:00+00:00,222508,2488.0,1480073,44457.0,30214,18.0,33408,637.0,81212,267.0,951166,33598.0
2020-07-28 00:00:00+00:00,223072,564.0,1531669,51596.0,30227,13.0,34193,785.0,81441,229.0,988029,36863.0
2020-07-29 00:00:00+00:00,224542,1470.0,1581963,50294.0,30241,14.0,34955,762.0,81443,2.0,1019735,31706.0
2020-07-30 00:00:00+00:00,225931,1389.0,1634746,52783.0,30257,16.0,35718,763.0,81632,189.0,1055348,35613.0
2020-07-31 00:00:00+00:00,227239,1308.0,1695988,61242.0,30268,11.0,36511,793.0,81764,132.0,1094374,39026.0
2020-08-01 00:00:00+00:00,227302,63.0,1750723,54735.0,30268,0.0,37364,853.0,81764,0.0,1145629,51255.0
2020-08-02 00:00:00+00:00,227305,3.0,1803695,52972.0,30268,0.0,38135,771.0,81764,0.0,1186203,40574.0
2020-08-03 00:00:00+00:00,230665,3360.0,1855745,52050.0,30298,30.0,38938,803.0,81764,0.0,1230509,44306.0
2020-08-04 00:00:00+00:00,231636,971.0,1908254,52509.0,30300,2.0,39795,857.0,81764,0.0,1282215,51706.0
2020-08-05 00:00:00+00:00,233344,1708.0,1964536,56282.0,30311,11.0,40699,904.0,82298,534.0,1328336,46121.0
2020-08-06 00:00:00+00:00,234945,1601.0,2027074,62538.0,30315,4.0,41585,886.0,82592,294.0,1378105,49769.0
2020-08-07 00:00:00+00:00,237332,2387.0,2088611,61537.0,30328,13.0,42518,933.0,82968,376.0,1427005,48900.0
2020-08-08 00:00:00+00:00,237402,70.0,2153010,64399.0,30329,1.0,43379,861.0,82968,0.0,1480884,53879.0
2020-08-09 00:00:00+00:00,237437,35.0,2215074,62064.0,30329,0.0,44386,1007.0,82971,3.0,1535743,54859.0
2020-08-10 00:00:00+00:00,242168,4731.0,2268675,53601.0,30344,15.0,45257,871.0,82971,0.0,1583489,47746.0
2020-08-11 00:00:00+00:00,243582,1414.0,2329638,60963.0,30358,14.0,46091,834.0,82971,0.0,1639599,56110.0
2020-08-12 00:00:00+00:00,246180,2598.0,2396637,66999.0,30376,18.0,47033,942.0,83609,638.0,1695982,56383.0
2020-08-13 00:00:00+00:00,248858,2678.0,2461190,64553.0,30393,17.0,48040,1007.0,83612,3.0,1751555,55573.0
2020-08-14 00:00:00+00:00,251781,2923.0,2525922,64732.0,30412,19.0,49036,996.0,83993,381.0,1808936,57381.0
2020-08-15 00:00:00+00:00,254991,3210.0,2589952,64030.0,30413,1.0,49980,944.0,83993,0.0,1862258,53322.0
2020-08-16 00:00:00+00:00,257994,3003.0,2647663,57711.0,30414,1.0,50921,941.0,83993,0.0,1919842,57584.0
2020-08-17 00:00:00+00:00,258644,650.0,2702681,55018.0,30434,20.0,51797,876.0,84214,221.0,1977671,57829.0
2020-08-18 00:00:00+00:00,260763,2119.0,2767253,64572.0,30456,22.0,52888,1091.0,84214,0.0,2037816,60145.0
2020-08-19 00:00:00+00:00,264535,3772.0,2836925,69672.0,30474,18.0,53866,978.0,84214,0.0,2096664,58848.0
2020-08-20 00:00:00+00:00,269335,4800.0,2905825,68900.0,30485,11.0,54849,983.0,84214,0.0,2158946,62282.0
2020-08-21 00:00:00+00:00,274344,5009.0,2975701,69876.0,30509,24.0,55794,945.0,84981,767.0,2222577,63631.0
2020-08-22 00:00:00+00:00,277818,3474.0,3044940,69239.0,30518,9.0,56706,912.0,85102,121.0,2280566,57989.0
2020-08-23 00:00:00+00:00,282498,4680.0,3106348,61408.0,30518,0.0,57542,836.0,85125,23.0,2338035,57469.0
